"BehaviorSpace results (NetLogo 6.3.0)"
"farming_climate_change.nlogo"
"RCP-experiment-1"
"11/24/2024 16:04:08:734 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","64","0","64"
"[run number]","max-alt-cost-coeff","SLRrate","green-org","starting-temp","look-ahead-blue","dev-discount-red","time-btw-buy-blue","blue-org","run-time","profit-threshold-red","sell-bonus-red","dev-discount-blue","time-btw-buy-red","dev-discount-green","max-base-cost","time-btw-buy-green","look-ahead-green","profit-threshold-blue","profit-threshold-green","look-ahead-red","max-altitude","sell-bonus-blue","sell-bonus-green","red-org","min-base-cost","[step]","sum [money] of farm-orgs with [org-color = red]","sum [money] of farm-orgs with [org-color = blue]","sum [money] of farm-orgs with [org-color = green]","sum [farm-agri-output] of farms with [color = red]","sum [farm-agri-output] of farms with [color = blue]","sum [farm-agri-output] of farms with [color = green]"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","296","1295693.3595807413","1364850.2965332745","730311.5533020144","906.7198232475847","987.9882572987693","529.9693447692081"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","289","1203344.7790517341","1099991.3865800598","822909.4544557034","889.2030488048126","910.0687736992709","625.387925266038"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","296","1091555.4690529967","1159955.3010504472","842365.4130738617","765.7448404602611","900.736700776822","601.8347868788069"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","290","1212234.3148924806","1109089.695999561","829161.1194924684","888.9535840746427","909.8309419501338","625.1665036765057"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","297","1304759.2664286217","1374728.8773554466","735610.1232665946","906.590684788049","987.8580822172197","529.8569964580212"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","297","1099209.6112089218","1168959.2578199995","848380.6170311591","765.4142155925146","900.3956769552228","601.5203957297408"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","291","1221121.3562115403","1118185.627230663","835410.5704007354","888.7041319059597","909.5931231101938","624.9450908266895"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","196","554131.1298664373","548823.2439789497","403297.7936647928","636.8256904342062","691.8637494336471","513.5272254411219"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","298","1106860.4473301182","1177959.8046067504","854392.6772475032","765.0836121196395","900.0546786750841","601.2060216344114"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","298","1313823.8819281831","1384606.1564670373","740907.5697688196","906.4615499561338","987.7279111590649","529.7446502224964"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","197","560499.3867707794","555741.8814732862","408433.06591920403","636.8256904342061","691.8637494336472","513.5272254411219"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","292","1230005.9031344887","1127279.180402418","841657.8072678715","888.4546922948483","909.3553171754894","624.723686713611"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","299","1114507.9776304334","1186956.9416660005","860401.5938933478","764.7530300315219","899.7137059250058","600.8916645844596"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","299","1322887.2061156956","1394482.1339082741","746203.8928294419","906.3324187512394","987.5977441236844","529.6323060622312"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","198","566867.6436751215","562660.5189676227","413568.3381736153","636.8256904342061","691.8637494336472","513.5272254411219"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","300","1122152.202323614","1195950.6692529365","866407.3671390631","764.4224693180499","899.3727586935908","600.5773245715297"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","293","1238887.9557868626","1136370.3556438384","847902.8301812144","888.2052652373931","909.117524142061","624.5022913342926"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","300","1331949.2390274233","1404356.8097193786","751499.0924692102","906.2032911727664","987.4675811104574","529.519963976823"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","199","573235.9005794636","569579.1564619591","418703.6104280265","636.8256904342063","691.8637494336471","513.5272254411219"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","294","1247767.5142941594","1145459.153083898","854145.6392280719","887.9558507296812","908.8797440059484","624.2809046857569"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","200","579604.1574838057","576497.7939562956","423838.8826824378","636.8256904342061","691.8637494336471","513.5272254411219"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","295","1256644.5787818374","1154545.5728515298","860386.2344957222","887.7064487677982","908.6419767631926","624.0595267650276"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","201","585972.4143881478","583416.431450632","428974.154936849","636.8256904342062","691.8637494336471","513.5272254411219"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","296","1265519.1493753158","1163629.6150756283","866624.6160714135","887.4570593478318","908.4042224098349","623.8381575691292"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","297","1274391.2261999745","1172711.2798850473","872860.7840423643","887.20768246587","908.1664809419174","623.6167970950863"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","202","592340.6712924899","590335.0689449685","434109.42719126027","636.8256904342061","691.8637494336471","513.5272254411219"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","203","598708.928196832","597253.706439305","439244.6994456715","636.8256904342061","691.8637494336472","513.527225441122"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","298","1283260.8093811546","1181790.5674086022","879094.7384957636","886.9583181180004","907.9287523554818","623.3954453399248"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","204","605077.185101174","604172.3439336414","444379.97170008277","636.8256904342061","691.8637494336471","513.5272254411219"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","299","1292127.8990441577","1190867.477775068","885326.4795187704","886.7089663003128","907.6910366465718","623.174102300671"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","300","1300992.4953142467","1199942.0111131803","891556.0071985138","886.4596270088962","907.4533338112303","622.9527679743517"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","205","611445.4420055161","611090.9814279779","449515.243954494","636.8256904342062","691.8637494336473","513.5272254411219"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","206","617813.6989098582","618009.6189223144","454650.51620890526","636.8256904342063","691.8637494336472","513.5272254411219"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","207","624181.9558142003","624928.2564166508","459785.7884633165","636.8256904342063","691.8637494336472","513.5272254411219"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","208","630550.2127185424","631846.8939109873","464921.06071772776","636.8256904342062","691.8637494336472","513.5272254411219"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","209","636918.4696228845","638765.5314053238","470056.332972139","636.8256904342062","691.8637494336472","513.5272254411219"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","210","643286.7265272266","645684.1688996602","475191.60522655025","636.8256904342062","691.8637494336473","513.527225441122"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","211","645871.4218315687","638064.5035606633","473204.72281429486","676.3833791788151","750.3679752358379","559.6229751151915"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","212","652635.2556233569","645568.1833130217","478800.9525654468","676.3833791788152","750.367975235838","559.6229751151915"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","213","659399.0894151451","653071.86306538","484397.1823165987","676.3833791788151","750.3679752358378","559.6229751151916"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","214","666162.9232069333","660575.5428177384","489993.41206775064","676.3833791788152","750.367975235838","559.6229751151915"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","215","672926.7569987215","668079.2225700967","495589.6418189026","676.3833791788152","750.3679752358378","559.6229751151915"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","216","679690.5907905097","675582.9023224551","501185.8715700545","676.3833791788151","750.367975235838","559.6229751151915"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","217","686454.4245822979","683086.5820748134","506782.1013212064","676.3833791788151","750.3679752358379","559.6229751151915"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","218","693218.2583740861","690590.2618271718","512378.33107235836","676.3833791788152","750.3679752358379","559.6229751151915"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","219","699982.0921658743","698093.9415795301","517974.5608235103","676.3833791788151","750.367975235838","559.6229751151915"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","220","706745.9259576625","705597.6213318885","523570.7905746622","676.3833791788151","750.367975235838","559.6229751151916"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","221","713509.7597494507","713101.3010842468","529167.0203258141","676.383379178815","750.367975235838","559.6229751151915"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","222","720273.5935412389","720604.9808366052","534763.250076966","676.3833791788151","750.3679752358379","559.6229751151915"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","223","727037.4273330271","728108.6605889635","540359.4798281179","676.3833791788152","750.3679752358379","559.6229751151915"
